Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Implement,Typepool,Event_Group,C_Event,ID
Field,Med Ball Thrust,1.06,1.01,,F31,U14,Male,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF31U14MaleMed Ball Thrust,FieldMed Ball ThrustF31,FieldMed Ball ThrustF31U14Male
Field,Med Ball Thrust,1.06,1.01,,F31,U17,Female,CP,6/18/2004,1/7/2019,"3Kg, ~11.5""dia",,FieldF31U17FemaleMed Ball Thrust,FieldMed Ball ThrustF31,FieldMed Ball ThrustF31U17Female
Field,Med Ball Thrust,1.3,1.23,,F31,U17,Male,CP,6/18/2004,1/7/2019,"3Kg, ~11.5""dia",,FieldF31U17MaleMed Ball Thrust,FieldMed Ball ThrustF31,FieldMed Ball ThrustF31U17Male
Field,Med Ball Thrust,1.18,1.12,,F31,U20,Female,CP,6/18/2004,1/23/2012,"3Kg, ~11.5""dia",,FieldF31U20FemaleMed Ball Thrust,FieldMed Ball ThrustF31,FieldMed Ball ThrustF31U20Female
Field,Med Ball Thrust,1.48,1.4,,F31,U20,Male,CP,6/18/2004,1/23/2012,"3Kg, ~11.5""dia",,FieldF31U20MaleMed Ball Thrust,FieldMed Ball ThrustF31,FieldMed Ball ThrustF31U20Male
Field,Med Ball Thrust,1.18,1.12,,F31,U23,Female,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF31U23FemaleMed Ball Thrust,FieldMed Ball ThrustF31,FieldMed Ball ThrustF31U23Female
Field,Med Ball Thrust,1.48,1.4,,F31,U23,Male,CP,6/19/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF31U23MaleMed Ball Thrust,FieldMed Ball ThrustF31,FieldMed Ball ThrustF31U23Male
Field,Med Ball Thrust,1.59,1.51,,F32,Adults,Female,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32AdultsFemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32AdultsFemale
Field,Med Ball Thrust,1.89,1.79,,F32,Adults,Male,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32AdultsMaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32AdultsMale
Field,Med Ball Thrust,1.48,1.4,,F32,M35,Female,CP,6/18/2004,8/18/2013,"3Kg, ~11.5""dia",,FieldF32M35FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32M35Female
Field,Med Ball Thrust,1.77,1.68,,F32,M35,Male,CP,6/18/2004,8/18/2013,"3Kg, ~11.5""dia",,FieldF32M35MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32M35Male
Field,Med Ball Thrust,1.48,1.4,,F32,M50,Female,CP,6/18/2004,8/18/2013,"3Kg, ~11.5""dia",,FieldF32M50FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32M50Female
Field,Med Ball Thrust,1.77,1.68,,F32,M50,Male,CP,6/18/2004,8/18/2013,"3Kg, ~11.5""dia",,FieldF32M50MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32M50Male
Field,Med Ball Thrust,1.48,1.4,,F32,M60,Female,CP,6/18/2004,8/18/2013,"3Kg, ~11.5""dia",,FieldF32M60FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32M60Female
Field,Med Ball Thrust,1.77,1.68,,F32,M60,Male,CP,6/18/2004,8/18/2013,"3Kg, ~11.5""dia",,FieldF32M60MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32M60Male
Field,Med Ball Thrust,1,0.95,,F32,U11,Female,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32U11FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U11Female
Field,Med Ball Thrust,1.18,1.12,,F32,U11,Male,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32U11MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U11Male
Field,Med Ball Thrust,1.18,1.12,,F32,U14,Female,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32U14FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U14Female
Field,Med Ball Thrust,1.36,1.29,,F32,U14,Male,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32U14MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U14Male
Field,Med Ball Thrust,1.36,1.29,,F32,U17,Female,CP,6/18/2004,1/7/2019,"3Kg, ~11.5""dia",,FieldF32U17FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U17Female
Field,Med Ball Thrust,1.59,1.51,,F32,U17,Male,CP,6/18/2004,1/7/2019,"3Kg, ~11.5""dia",,FieldF32U17MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U17Male
Field,Med Ball Thrust,1.48,1.4,,F32,U20,Female,CP,6/18/2004,1/23/2012,"3Kg, ~11.5""dia",,FieldF32U20FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U20Female
Field,Med Ball Thrust,1.77,1.68,,F32,U20,Male,CP,6/18/2004,1/23/2012,"3Kg, ~11.5""dia",,FieldF32U20MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U20Male
Field,Med Ball Thrust,1.48,1.4,,F32,U23,Female,CP,6/18/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32U23FemaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U23Female
Field,Med Ball Thrust,1.77,1.68,,F32,U23,Male,CP,6/19/2004,12/6/2011,"3Kg, ~11.5""dia",,FieldF32U23MaleMed Ball Thrust,FieldMed Ball ThrustF32,FieldMed Ball ThrustF32U23Male
Field,Pentathlon,0,0,NoSD,F11,Adults,Female,BA,12/7/2011,12/7/2011,,,FieldP11AdultsFemalePentathlon,FieldPentathlonP11,FieldPentathlonF11AdultsFemale
Field,Pentathlon,0,0,NoSD,F11,Adults,Male,BA,12/7/2011,12/7/2011,,,FieldP11AdultsMalePentathlon,FieldPentathlonP11,FieldPentathlonF11AdultsMale
Field,Pentathlon,0,0,NoSD,F11,M35,Female,BA,12/7/2011,8/18/2013,,,FieldP11M35FemalePentathlon,FieldPentathlonP11,FieldPentathlonF11M35Female
Field,Pentathlon,0,0,NoSD,F11,M35,Male,BA,12/7/2011,8/18/2013,,,FieldP11M35MalePentathlon,FieldPentathlonP11,FieldPentathlonF11M35Male
Field,Pentathlon,0,0,NoSD,F11,M50,Female,BA,12/7/2011,8/18/2013,,,FieldP11M50FemalePentathlon,FieldPentathlonP11,FieldPentathlonF11M50Female
Field,Pentathlon,0,0,NoSD,F11,M50,Male,BA,12/7/2011,8/18/2013,,,FieldP11M50MalePentathlon,FieldPentathlonP11,FieldPentathlonF11M50Male
Field,Pentathlon,0,0,NoSD,F11,M60,Female,BA,12/7/2011,8/18/2013,,,FieldP11M60FemalePentathlon,FieldPentathlonP11,FieldPentathlonF11M60Female
Field,Pentathlon,0,0,NoSD,F11,M60,Male,BA,12/7/2011,8/18/2013,,,FieldP11M60MalePentathlon,FieldPentathlonP11,FieldPentathlonF11M60Male
Field,Pentathlon,0,0,NoSD,F11,U17,Female,BA,12/7/2011,1/7/2019,,,FieldP11U17FemalePentathlon,FieldPentathlonP11,FieldPentathlonF11U17Female
Field,Pentathlon,0,0,NoSD,F11,U17,Male,BA,12/7/2011,1/7/2019,,,FieldP11U17MalePentathlon,FieldPentathlonP11,FieldPentathlonF11U17Male
Field,Pentathlon,0,0,NoSD,F11,U20,Female,BA,12/7/2011,1/15/2012,,,FieldP11U20FemalePentathlon,FieldPentathlonP11,FieldPentathlonF11U20Female
Field,Pentathlon,0,0,NoSD,F11,U20,Male,BA,12/7/2011,1/15/2012,,,FieldP11U20MalePentathlon,FieldPentathlonP11,FieldPentathlonF11U20Male
Field,Pentathlon,0,0,NoSD,F11,U23,Female,BA,12/7/2011,12/7/2011,,,FieldP11U23FemalePentathlon,FieldPentathlonP11,FieldPentathlonF11U23Female
Field,Pentathlon,0,0,NoSD,F11,U23,Male,BA,12/7/2011,12/7/2011,,,FieldP11U23MalePentathlon,FieldPentathlonP11,FieldPentathlonF11U23Male
Field,Pentathlon,0,0,NoSD,F12,Adults,Female,BA,12/7/2011,12/7/2011,,,FieldP12AdultsFemalePentathlon,FieldPentathlonP12,FieldPentathlonF12AdultsFemale
Field,Pentathlon,0,0,NoSD,F12,Adults,Male,BA,12/7/2011,12/7/2011,,,FieldP12AdultsMalePentathlon,FieldPentathlonP12,FieldPentathlonF12AdultsMale
Field,Pentathlon,0,0,NoSD,F12,M35,Female,BA,12/7/2011,8/18/2013,,,FieldP12M35FemalePentathlon,FieldPentathlonP12,FieldPentathlonF12M35Female
Field,Pentathlon,0,0,NoSD,F12,M35,Male,BA,12/7/2011,8/18/2013,,,FieldP12M35MalePentathlon,FieldPentathlonP12,FieldPentathlonF12M35Male
Field,Pentathlon,0,0,NoSD,F12,M50,Female,BA,12/7/2011,8/18/2013,,,FieldP12M50FemalePentathlon,FieldPentathlonP12,FieldPentathlonF12M50Female
Field,Pentathlon,0,0,NoSD,F12,M50,Male,BA,12/7/2011,8/18/2013,,,FieldP12M50MalePentathlon,FieldPentathlonP12,FieldPentathlonF12M50Male
Field,Pentathlon,0,0,NoSD,F12,M60,Female,BA,12/7/2011,8/18/2013,,,FieldP12M60FemalePentathlon,FieldPentathlonP12,FieldPentathlonF12M60Female
Field,Pentathlon,0,0,NoSD,F12,M60,Male,BA,12/7/2011,8/18/2013,,,FieldP12M60MalePentathlon,FieldPentathlonP12,FieldPentathlonF12M60Male
Field,Pentathlon,0,0,NoSD,F12,U17,Female,BA,12/7/2011,1/7/2019,,,FieldP12U17FemalePentathlon,FieldPentathlonP12,FieldPentathlonF12U17Female
Field,Pentathlon,0,0,NoSD,F12,U17,Male,BA,12/7/2011,1/7/2019,,,FieldP12U17MalePentathlon,FieldPentathlonP12,FieldPentathlonF12U17Male
Field,Pentathlon,0,0,NoSD,F12,U20,Female,BA,12/7/2011,1/15/2012,,,FieldP12U20FemalePentathlon,FieldPentathlonP12,FieldPentathlonF12U20Female
Field,Pentathlon,0,0,NoSD,F12,U20,Male,BA,12/7/2011,1/15/2012,,,FieldP12U20MalePentathlon,FieldPentathlonP12,FieldPentathlonF12U20Male
Field,Pentathlon,0,0,NoSD,F12,U23,Female,BA,12/7/2011,12/7/2011,,,FieldP12U23FemalePentathlon,FieldPentathlonP12,FieldPentathlonF12U23Female
Field,Pentathlon,0,0,NoSD,F12,U23,Male,BA,12/7/2011,12/7/2011,,,FieldP12U23MalePentathlon,FieldPentathlonP12,FieldPentathlonF12U23Male
Field,Pentathlon,0,0,NoSD,F13,Adults,Female,BA,12/7/2011,12/7/2011,,,FieldP13AdultsFemalePentathlon,FieldPentathlonP13,FieldPentathlonF13AdultsFemale
Field,Pentathlon,0,0,NoSD,F13,Adults,Male,BA,12/7/2011,12/7/2011,,,FieldP13AdultsMalePentathlon,FieldPentathlonP13,FieldPentathlonF13AdultsMale
Field,Pentathlon,0,0,NoSD,F13,M35,Female,BA,12/7/2011,8/18/2013,,,FieldP13M35FemalePentathlon,FieldPentathlonP13,FieldPentathlonF13M35Female
Field,Pentathlon,0,0,NoSD,F13,M35,Male,BA,12/7/2011,8/18/2013,,,FieldP13M35MalePentathlon,FieldPentathlonP13,FieldPentathlonF13M35Male
Field,Pentathlon,0,0,NoSD,F13,M50,Female,BA,12/7/2011,8/18/2013,,,FieldP13M50FemalePentathlon,FieldPentathlonP13,FieldPentathlonF13M50Female
Field,Pentathlon,0,0,NoSD,F13,M50,Male,BA,12/7/2011,8/18/2013,,,FieldP13M50MalePentathlon,FieldPentathlonP13,FieldPentathlonF13M50Male
Field,Pentathlon,0,0,NoSD,F13,M60,Female,BA,12/7/2011,8/18/2013,,,FieldP13M60FemalePentathlon,FieldPentathlonP13,FieldPentathlonF13M60Female
Field,Pentathlon,0,0,NoSD,F13,M60,Male,BA,12/7/2011,8/18/2013,,,FieldP13M60MalePentathlon,FieldPentathlonP13,FieldPentathlonF13M60Male
Field,Pentathlon,0,0,NoSD,F13,U17,Female,BA,12/7/2011,1/7/2019,,,FieldP13U17FemalePentathlon,FieldPentathlonP13,FieldPentathlonF13U17Female
Field,Pentathlon,0,0,NoSD,F13,U17,Male,BA,12/7/2011,1/7/2019,,,FieldP13U17MalePentathlon,FieldPentathlonP13,FieldPentathlonF13U17Male
Field,Pentathlon,0,0,NoSD,F13,U20,Female,BA,12/7/2011,1/15/2012,,,FieldP13U20FemalePentathlon,FieldPentathlonP13,FieldPentathlonF13U20Female
Field,Pentathlon,0,0,NoSD,F13,U20,Male,BA,12/7/2011,1/15/2012,,,FieldP13U20MalePentathlon,FieldPentathlonP13,FieldPentathlonF13U20Male
Field,Pentathlon,0,0,NoSD,F13,U23,Female,BA,12/7/2011,12/7/2011,,,FieldP13U23FemalePentathlon,FieldPentathlonP13,FieldPentathlonF13U23Female
Field,Pentathlon,0,0,NoSD,F13,U23,Male,BA,12/7/2011,12/7/2011,,,FieldP13U23MalePentathlon,FieldPentathlonP13,FieldPentathlonF13U23Male
Field,Pentathlon,0,0,NoSD,F33,Adults,Female,CP,12/7/2011,12/7/2011,,,FieldP33AdultsFemalePentathlon,FieldPentathlonP33,FieldPentathlonF33AdultsFemale
Field,Pentathlon,0,0,NoSD,F33,Adults,Male,CP,12/7/2011,12/7/2011,,,FieldP33AdultsMalePentathlon,FieldPentathlonP33,FieldPentathlonF33AdultsMale
Field,Pentathlon,0,0,NoSD,F33,M35,Female,CP,12/7/2011,8/18/2013,,,FieldP33M35FemalePentathlon,FieldPentathlonP33,FieldPentathlonF33M35Female
Field,Pentathlon,0,0,NoSD,F33,M35,Male,CP,12/7/2011,8/18/2013,,,FieldP33M35MalePentathlon,FieldPentathlonP33,FieldPentathlonF33M35Male
Field,Pentathlon,0,0,NoSD,F33,M50,Female,CP,12/7/2011,8/18/2013,,,FieldP33M50FemalePentathlon,FieldPentathlonP33,FieldPentathlonF33M50Female
Field,Pentathlon,0,0,NoSD,F33,M50,Male,CP,12/7/2011,8/18/2013,,,FieldP33M50MalePentathlon,FieldPentathlonP33,FieldPentathlonF33M50Male
Field,Pentathlon,0,0,NoSD,F33,M60,Female,CP,12/7/2011,8/18/2013,,,FieldP33M60FemalePentathlon,FieldPentathlonP33,FieldPentathlonF33M60Female
Field,Pentathlon,0,0,NoSD,F33,M60,Male,CP,12/7/2011,8/18/2013,,,FieldP33M60MalePentathlon,FieldPentathlonP33,FieldPentathlonF33M60Male
Field,Pentathlon,1200,1140,,F33,U17,Female,CP,12/7/2011,1/7/2019,,,FieldP33U17FemalePentathlon,FieldPentathlonP33,FieldPentathlonF33U17Female
Field,Pentathlon,1900,1805,,F33,U17,Male,CP,12/7/2011,1/7/2019,,,FieldP33U17MalePentathlon,FieldPentathlonP33,FieldPentathlonF33U17Male
Field,Pentathlon,1200,1140,,F33,U20,Female,CP,12/7/2011,9/8/2013,,,FieldP33U20FemalePentathlon,FieldPentathlonP33,FieldPentathlonF33U20Female
Field,Pentathlon,1900,1805,,F33,U20,Male,CP,12/7/2011,9/8/2013,,,FieldP33U20MalePentathlon,FieldPentathlonP33,FieldPentathlonF33U20Male
Field,Pentathlon,1200,1140,,F33,U23,Female,CP,12/7/2011,9/8/2013,,,FieldP33U23FemalePentathlon,FieldPentathlonP33,FieldPentathlonF33U23Female
Field,Pentathlon,1900,1805,,F33,U23,Male,CP,12/7/2011,9/8/2013,,,FieldP33U23MalePentathlon,FieldPentathlonP33,FieldPentathlonF33U23Male
Field,Pentathlon,0,0,NoSD,F34,Adults,Female,CP,12/7/2011,12/7/2011,,,FieldP34AdultsFemalePentathlon,FieldPentathlonP34,FieldPentathlonF34AdultsFemale
Field,Pentathlon,0,0,NoSD,F34,Adults,Male,CP,12/7/2011,12/7/2011,,,FieldP34AdultsMalePentathlon,FieldPentathlonP34,FieldPentathlonF34AdultsMale
Field,Pentathlon,0,0,NoSD,F34,M35,Female,CP,12/7/2011,8/18/2013,,,FieldP34M35FemalePentathlon,FieldPentathlonP34,FieldPentathlonF34M35Female
Field,Pentathlon,0,0,NoSD,F34,M35,Male,CP,12/7/2011,8/18/2013,,,FieldP34M35MalePentathlon,FieldPentathlonP34,FieldPentathlonF34M35Male
Field,Pentathlon,0,0,NoSD,F34,M50,Female,CP,12/7/2011,8/18/2013,,,FieldP34M50FemalePentathlon,FieldPentathlonP34,FieldPentathlonF34M50Female
Field,Pentathlon,0,0,NoSD,F34,M50,Male,CP,12/7/2011,8/18/2013,,,FieldP34M50MalePentathlon,FieldPentathlonP34,FieldPentathlonF34M50Male
Field,Pentathlon,0,0,NoSD,F34,M60,Female,CP,12/7/2011,8/18/2013,,,FieldP34M60FemalePentathlon,FieldPentathlonP34,FieldPentathlonF34M60Female
Field,Pentathlon,0,0,NoSD,F34,M60,Male,CP,12/7/2011,8/18/2013,,,FieldP34M60MalePentathlon,FieldPentathlonP34,FieldPentathlonF34M60Male
Field,Pentathlon,1200,1140,,F34,U17,Female,CP,12/7/2011,1/7/2019,,,FieldP34U17FemalePentathlon,FieldPentathlonP34,FieldPentathlonF34U17Female
Field,Pentathlon,1900,1805,,F34,U17,Male,CP,12/7/2011,1/7/2019,,,FieldP34U17MalePentathlon,FieldPentathlonP34,FieldPentathlonF34U17Male
Field,Pentathlon,1200,1140,,F34,U20,Female,CP,12/7/2011,9/8/2013,,,FieldP34U20FemalePentathlon,FieldPentathlonP34,FieldPentathlonF34U20Female
Field,Pentathlon,1900,1805,,F34,U20,Male,CP,12/7/2011,9/8/2013,,,FieldP34U20MalePentathlon,FieldPentathlonP34,FieldPentathlonF34U20Male
Field,Pentathlon,1200,1140,,F34,U23,Female,CP,12/7/2011,9/8/2013,,,FieldP34U23FemalePentathlon,FieldPentathlonP34,FieldPentathlonF34U23Female
Field,Pentathlon,1900,1805,,F34,U23,Male,CP,12/7/2011,9/8/2013,,,FieldP34U23MalePentathlon,FieldPentathlonP34,FieldPentathlonF34U23Male
Field,Pentathlon,0,0,NoSD,F35,Adults,Female,CP,12/7/2011,12/7/2011,,,FieldP35AdultsFemalePentathlon,FieldPentathlonP35,FieldPentathlonF35AdultsFemale
Field,Pentathlon,0,0,NoSD,F35,Adults,Male,CP,12/7/2011,12/7/2011,,,FieldP35AdultsMalePentathlon,FieldPentathlonP35,FieldPentathlonF35AdultsMale
Field,Pentathlon,0,0,NoSD,F35,M35,Female,CP,12/7/2011,8/18/2013,,,FieldP35M35FemalePentathlon,FieldPentathlonP35,FieldPentathlonF35M35Female
Field,Pentathlon,0,0,NoSD,F35,M35,Male,CP,12/7/2011,8/18/2013,,,FieldP35M35MalePentathlon,FieldPentathlonP35,FieldPentathlonF35M35Male
Field,Pentathlon,0,0,NoSD,F35,M50,Female,CP,12/7/2011,8/18/2013,,,FieldP35M50FemalePentathlon,FieldPentathlonP35,FieldPentathlonF35M50Female
Field,Pentathlon,0,0,NoSD,F35,M50,Male,CP,12/7/2011,8/18/2013,,,FieldP35M50MalePentathlon,FieldPentathlonP35,FieldPentathlonF35M50Male
Field,Pentathlon,0,0,NoSD,F35,M60,Female,CP,12/7/2011,8/18/2013,,,FieldP35M60FemalePentathlon,FieldPentathlonP35,FieldPentathlonF35M60Female
Field,Pentathlon,0,0,NoSD,F35,M60,Male,CP,12/7/2011,8/18/2013,,,FieldP35M60MalePentathlon,FieldPentathlonP35,FieldPentathlonF35M60Male
Field,Pentathlon,0,0,NoSD,F35,U17,Female,CP,12/7/2011,1/7/2019,,,FieldP35U17FemalePentathlon,FieldPentathlonP35,FieldPentathlonF35U17Female
Field,Pentathlon,0,0,NoSD,F35,U17,Male,CP,12/7/2011,1/7/2019,,,FieldP35U17MalePentathlon,FieldPentathlonP35,FieldPentathlonF35U17Male
Field,Pentathlon,0,0,NoSD,F35,U20,Female,CP,12/7/2011,1/15/2012,,,FieldP35U20FemalePentathlon,FieldPentathlonP35,FieldPentathlonF35U20Female
Field,Pentathlon,0,0,NoSD,F35,U20,Male,CP,12/7/2011,1/15/2012,,,FieldP35U20MalePentathlon,FieldPentathlonP35,FieldPentathlonF35U20Male
Field,Pentathlon,0,0,NoSD,F35,U23,Female,CP,12/7/2011,12/7/2011,,,FieldP35U23FemalePentathlon,FieldPentathlonP35,FieldPentathlonF35U23Female
Field,Pentathlon,0,0,NoSD,F35,U23,Male,CP,12/7/2011,12/7/2011,,,FieldP35U23MalePentathlon,FieldPentathlonP35,FieldPentathlonF35U23Male
Field,Pentathlon,0,0,NoSD,F36,Adults,Female,CP,12/7/2011,12/7/2011,,,FieldP36AdultsFemalePentathlon,FieldPentathlonP36,FieldPentathlonF36AdultsFemale
Field,Pentathlon,0,0,NoSD,F36,Adults,Male,CP,12/7/2011,12/7/2011,,,FieldP36AdultsMalePentathlon,FieldPentathlonP36,FieldPentathlonF36AdultsMale
Field,Pentathlon,0,0,NoSD,F36,M35,Female,CP,12/7/2011,8/18/2013,,,FieldP36M35FemalePentathlon,FieldPentathlonP36,FieldPentathlonF36M35Female
Field,Pentathlon,0,0,NoSD,F36,M35,Male,CP,12/7/2011,8/18/2013,,,FieldP36M35MalePentathlon,FieldPentathlonP36,FieldPentathlonF36M35Male
Field,Pentathlon,0,0,NoSD,F36,M50,Female,CP,12/7/2011,8/18/2013,,,FieldP36M50FemalePentathlon,FieldPentathlonP36,FieldPentathlonF36M50Female
Field,Pentathlon,0,0,NoSD,F36,M50,Male,CP,12/7/2011,8/18/2013,,,FieldP36M50MalePentathlon,FieldPentathlonP36,FieldPentathlonF36M50Male
Field,Pentathlon,0,0,NoSD,F36,M60,Female,CP,12/7/2011,8/18/2013,,,FieldP36M60FemalePentathlon,FieldPentathlonP36,FieldPentathlonF36M60Female
Field,Pentathlon,0,0,NoSD,F36,M60,Male,CP,12/7/2011,8/18/2013,,,FieldP36M60MalePentathlon,FieldPentathlonP36,FieldPentathlonF36M60Male
Field,Pentathlon,0,0,NoSD,F36,U17,Female,CP,12/7/2011,1/7/2019,,,FieldP36U17FemalePentathlon,FieldPentathlonP36,FieldPentathlonF36U17Female
Field,Pentathlon,0,0,NoSD,F36,U17,Male,CP,12/7/2011,1/7/2019,,,FieldP36U17MalePentathlon,FieldPentathlonP36,FieldPentathlonF36U17Male
Field,Pentathlon,0,0,NoSD,F36,U20,Female,CP,12/7/2011,1/15/2012,,,FieldP36U20FemalePentathlon,FieldPentathlonP36,FieldPentathlonF36U20Female
Field,Pentathlon,0,0,NoSD,F36,U20,Male,CP,12/7/2011,1/15/2012,,,FieldP36U20MalePentathlon,FieldPentathlonP36,FieldPentathlonF36U20Male
Field,Pentathlon,0,0,NoSD,F36,U23,Female,CP,12/7/2011,12/7/2011,,,FieldP36U23FemalePentathlon,FieldPentathlonP36,FieldPentathlonF36U23Female
Field,Pentathlon,0,0,NoSD,F36,U23,Male,CP,12/7/2011,12/7/2011,,,FieldP36U23MalePentathlon,FieldPentathlonP36,FieldPentathlonF36U23Male
Field,Pentathlon,0,0,NoSD,F37,Adults,Female,CP,12/7/2011,12/7/2011,,,FieldP37AdultsFemalePentathlon,FieldPentathlonP37,FieldPentathlonF37AdultsFemale
Field,Pentathlon,0,0,NoSD,F37,Adults,Male,CP,12/7/2011,12/7/2011,,,FieldP37AdultsMalePentathlon,FieldPentathlonP37,FieldPentathlonF37AdultsMale
Field,Pentathlon,0,0,NoSD,F37,M35,Female,CP,12/7/2011,8/18/2013,,,FieldP37M35FemalePentathlon,FieldPentathlonP37,FieldPentathlonF37M35Female
Field,Pentathlon,0,0,NoSD,F37,M35,Male,CP,12/7/2011,8/18/2013,,,FieldP37M35MalePentathlon,FieldPentathlonP37,FieldPentathlonF37M35Male
Field,Pentathlon,0,0,NoSD,F37,M50,Female,CP,12/7/2011,8/18/2013,,,FieldP37M50FemalePentathlon,FieldPentathlonP37,FieldPentathlonF37M50Female
Field,Pentathlon,0,0,NoSD,F37,M50,Male,CP,12/7/2011,8/18/2013,,,FieldP37M50MalePentathlon,FieldPentathlonP37,FieldPentathlonF37M50Male
Field,Pentathlon,0,0,NoSD,F37,M60,Female,CP,12/7/2011,8/18/2013,,,FieldP37M60FemalePentathlon,FieldPentathlonP37,FieldPentathlonF37M60Female
Field,Pentathlon,0,0,NoSD,F37,M60,Male,CP,12/7/2011,8/18/2013,,,FieldP37M60MalePentathlon,FieldPentathlonP37,FieldPentathlonF37M60Male
Field,Pentathlon,0,0,NoSD,F37,U17,Female,CP,12/7/2011,1/7/2019,,,FieldP37U17FemalePentathlon,FieldPentathlonP37,FieldPentathlonF37U17Female
Field,Pentathlon,0,0,NoSD,F37,U17,Male,CP,12/7/2011,1/7/2019,,,FieldP37U17MalePentathlon,FieldPentathlonP37,FieldPentathlonF37U17Male
Field,Pentathlon,0,0,NoSD,F37,U20,Female,CP,12/7/2011,1/15/2012,,,FieldP37U20FemalePentathlon,FieldPentathlonP37,FieldPentathlonF37U20Female
Field,Pentathlon,0,0,NoSD,F37,U20,Male,CP,12/7/2011,1/15/2012,,,FieldP37U20MalePentathlon,FieldPentathlonP37,FieldPentathlonF37U20Male
Field,Pentathlon,0,0,NoSD,F37,U23,Female,CP,12/7/2011,12/7/2011,,,FieldP37U23FemalePentathlon,FieldPentathlonP37,FieldPentathlonF37U23Female
Field,Pentathlon,0,0,NoSD,F37,U23,Male,CP,12/7/2011,12/7/2011,,,FieldP37U23MalePentathlon,FieldPentathlonP37,FieldPentathlonF37U23Male
Field,Pentathlon,0,0,NoSD,F38,Adults,Female,CP,12/7/2011,12/7/2011,,,FieldP38AdultsFemalePentathlon,FieldPentathlonP38,FieldPentathlonF38AdultsFemale
Field,Pentathlon,0,0,NoSD,F38,Adults,Male,CP,12/7/2011,12/7/2011,,,FieldP38AdultsMalePentathlon,FieldPentathlonP38,FieldPentathlonF38AdultsMale
Field,Pentathlon,0,0,NoSD,F38,M35,Female,CP,12/7/2011,8/18/2013,,,FieldP38M35FemalePentathlon,FieldPentathlonP38,FieldPentathlonF38M35Female
Field,Pentathlon,0,0,NoSD,F38,M35,Male,CP,12/7/2011,8/18/2013,,,FieldP38M35MalePentathlon,FieldPentathlonP38,FieldPentathlonF38M35Male
Field,Pentathlon,0,0,NoSD,F38,M50,Female,CP,12/7/2011,8/18/2013,,,FieldP38M50FemalePentathlon,FieldPentathlonP38,FieldPentathlonF38M50Female
Field,Pentathlon,0,0,NoSD,F38,M50,Male,CP,12/7/2011,8/18/2013,,,FieldP38M50MalePentathlon,FieldPentathlonP38,FieldPentathlonF38M50Male
Field,Pentathlon,0,0,NoSD,F38,M60,Female,CP,12/7/2011,8/18/2013,,,FieldP38M60FemalePentathlon,FieldPentathlonP38,FieldPentathlonF38M60Female
Field,Pentathlon,0,0,NoSD,F38,M60,Male,CP,12/7/2011,8/18/2013,,,FieldP38M60MalePentathlon,FieldPentathlonP38,FieldPentathlonF38M60Male
Field,Pentathlon,0,0,NoSD,F38,U17,Female,CP,12/7/2011,1/7/2019,,,FieldP38U17FemalePentathlon,FieldPentathlonP38,FieldPentathlonF38U17Female
Field,Pentathlon,0,0,NoSD,F38,U17,Male,CP,12/7/2011,1/7/2019,,,FieldP38U17MalePentathlon,FieldPentathlonP38,FieldPentathlonF38U17Male
