Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Event_Group,C_Event,ID
Track,3000 Meters,00:00.0,00:00.0,NoSD,T35,Adults,Male,CP,1/27/2014,4/8/2017,TrackT35AdultsMale3000 Meters,Track3000 MetersT35,Track3000 MetersT35AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T35,Adults,Female,CP,1/27/2014,4/8/2017,TrackT35AdultsFemale3000 Meters,Track3000 MetersT35,Track3000 MetersT35AdultsFemale
Track,3000 Meters,14:20.0,15:03.0,,T34,U23,Male,CP,,2/7/2016,TrackT34U23Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34U23Male
Track,3000 Meters,18:02.0,18:56.0,,T34,U23,Female,CP,,2/7/2016,TrackT34U23Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34U23Female
Track,3000 Meters,15:46.0,16:33.0,,T34,U20,Male,CP,,2/7/2016,TrackT34U20Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34U20Male
Track,3000 Meters,19:50.0,20:50.0,,T34,U20,Female,CP,,2/7/2016,TrackT34U20Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34U20Female
Track,3000 Meters,18:38.0,19:34.0,,T34,U17,Male,CP,,11/25/2018,TrackT34U17Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34U17Male
Track,3000 Meters,23:27.0,24:37.0,,T34,U17,Female,CP,,2/7/2016,TrackT34U17Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34U17Female
Track,3000 Meters,20:04.0,21:04.0,,T34,U14,Male,CP,,2/7/2016,TrackT34U14Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34U14Male
Track,3000 Meters,25:15.0,26:31.0,,T34,U14,Female,CP,,2/7/2016,TrackT34U14Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T34,U11,Male,CP,,2/7/2016,TrackT34U11Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T34,U11,Female,CP,,2/7/2016,TrackT34U11Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34U11Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,M60,Male,CP,1/27/2014,4/8/2017,TrackT34M60Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34M60Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,M60,Female,CP,1/27/2014,4/8/2017,TrackT34M60Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34M60Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,M50,Male,CP,1/27/2014,4/8/2017,TrackT34M50Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34M50Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,M50,Female,CP,1/27/2014,4/8/2017,TrackT34M50Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34M50Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,M35,Male,CP,1/27/2014,4/8/2017,TrackT34M35Male3000 Meters,Track3000 MetersT34,Track3000 MetersT34M35Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,M35,Female,CP,1/27/2014,4/8/2017,TrackT34M35Female3000 Meters,Track3000 MetersT34,Track3000 MetersT34M35Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,Adults,Male,CP,1/27/2014,4/8/2017,TrackT34AdultsMale3000 Meters,Track3000 MetersT34,Track3000 MetersT34AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T34,Adults,Female,CP,1/27/2014,4/8/2017,TrackT34AdultsFemale3000 Meters,Track3000 MetersT34,Track3000 MetersT34AdultsFemale
Track,3000 Meters,16:56.0,17:47.0,,T33,U23,Male,CP,,2/7/2016,TrackT33U23Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33U23Male
Track,3000 Meters,19:30.0,20:29.0,,T33,U23,Female,CP,,2/7/2016,TrackT33U23Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33U23Female
Track,3000 Meters,18:38.0,19:33.0,,T33,U20,Male,CP,,2/7/2016,TrackT33U20Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33U20Male
Track,3000 Meters,21:27.0,22:31.0,,T33,U20,Female,CP,,2/7/2016,TrackT33U20Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33U20Female
Track,3000 Meters,22:01.0,23:07.0,,T33,U17,Male,CP,,11/25/2018,TrackT33U17Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33U17Male
Track,3000 Meters,25:21.0,26:37.0,,T33,U17,Female,CP,,2/7/2016,TrackT33U17Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33U17Female
Track,3000 Meters,23:42.0,24:54.0,,T33,U14,Male,CP,,2/7/2016,TrackT33U14Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33U14Male
Track,3000 Meters,27:18.0,28:40.0,,T33,U14,Female,CP,,2/7/2016,TrackT33U14Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T33,U11,Male,CP,,2/7/2016,TrackT33U11Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T33,U11,Female,CP,,2/7/2016,TrackT33U11Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33U11Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,M60,Male,CP,1/27/2014,4/8/2017,TrackT33M60Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33M60Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,M60,Female,CP,1/27/2014,4/8/2017,TrackT33M60Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33M60Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,M50,Male,CP,1/27/2014,4/8/2017,TrackT33M50Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33M50Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,M50,Female,CP,1/27/2014,4/8/2017,TrackT33M50Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33M50Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,M35,Male,CP,1/27/2014,4/8/2017,TrackT33M35Male3000 Meters,Track3000 MetersT33,Track3000 MetersT33M35Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,M35,Female,CP,1/27/2014,4/8/2017,TrackT33M35Female3000 Meters,Track3000 MetersT33,Track3000 MetersT33M35Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,Adults,Male,CP,1/27/2014,4/8/2017,TrackT33AdultsMale3000 Meters,Track3000 MetersT33,Track3000 MetersT33AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T33,Adults,Female,CP,1/27/2014,4/8/2017,TrackT33AdultsFemale3000 Meters,Track3000 MetersT33,Track3000 MetersT33AdultsFemale
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U23,Male,CP,,2/7/2016,TrackT32U23Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32U23Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U23,Female,CP,,2/7/2016,TrackT32U23Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32U23Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U20,Male,CP,,2/7/2016,TrackT32U20Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32U20Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U20,Female,CP,,2/7/2016,TrackT32U20Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32U20Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U17,Male,CP,,11/25/2018,TrackT32U17Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32U17Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U17,Female,CP,,2/7/2016,TrackT32U17Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32U17Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U14,Male,CP,,2/7/2016,TrackT32U14Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32U14Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U14,Female,CP,,2/7/2016,TrackT32U14Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U11,Male,CP,,2/7/2016,TrackT32U11Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,U11,Female,CP,,2/7/2016,TrackT32U11Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32U11Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,M60,Male,CP,1/27/2014,4/8/2017,TrackT32M60Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32M60Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,M60,Female,CP,1/27/2014,4/8/2017,TrackT32M60Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32M60Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,M50,Male,CP,1/27/2014,4/8/2017,TrackT32M50Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32M50Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,M50,Female,CP,1/27/2014,4/8/2017,TrackT32M50Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32M50Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,M35,Male,CP,1/27/2014,4/8/2017,TrackT32M35Male3000 Meters,Track3000 MetersT32,Track3000 MetersT32M35Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,M35,Female,CP,1/27/2014,4/8/2017,TrackT32M35Female3000 Meters,Track3000 MetersT32,Track3000 MetersT32M35Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,Adults,Male,CP,1/27/2014,4/8/2017,TrackT32AdultsMale3000 Meters,Track3000 MetersT32,Track3000 MetersT32AdultsMale
Track,3000 Meters,00:00.0,00:00.0,No Race,T32,Adults,Female,CP,1/27/2014,1/9/2019,TrackT32AdultsFemale3000 Meters,Track3000 MetersT32,Track3000 MetersT32AdultsFemale
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U23,Male,CP,,2/7/2016,TrackT31U23Male3000 Meters,Track3000 MetersT31,Track3000 MetersT31U23Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U23,Female,CP,,2/7/2016,TrackT31U23Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31U23Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U20,Male,CP,,2/7/2016,TrackT31U20Male3000 Meters,Track3000 MetersT31,Track3000 MetersT31U20Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U20,Female,CP,,2/7/2016,TrackT31U20Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31U20Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U17,Male,CP,,11/25/2018,TrackT31U17Male3000 Meters,Track3000 MetersT31,Track3000 MetersT31U17Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U17,Female,CP,,2/7/2016,TrackT31U17Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31U17Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U14,Male,CP,,2/7/2016,TrackT31U14Male3000 Meters,Track3000 MetersT31,Track3000 MetersT31U14Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U14,Female,CP,,2/7/2016,TrackT31U14Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U11,Male,CP,,2/7/2016,TrackT31U11Male3000 Meters,Track3000 MetersT31,Track3000 MetersT31U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,U11,Female,CP,,2/7/2016,TrackT31U11Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31U11Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,M60,Female,CP,1/27/2014,4/8/2017,TrackT31M60Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31M60Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,M50,Male,CP,1/27/2014,4/8/2017,TrackT31M50Male3000 Meters,Track3000 MetersT31,Track3000 MetersT31M50Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T31,M50,Female,CP,1/27/2014,4/8/2017,TrackT31M50Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31M50Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,M35,Male,CP,1/27/2014,1/9/2019,TrackT31M35Male3000 Meters,Track3000 MetersT31,Track3000 MetersT31M35Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,M35,Female,CP,1/27/2014,1/9/2019,TrackT31M35Female3000 Meters,Track3000 MetersT31,Track3000 MetersT31M35Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T31,Adults,Male,CP,1/27/2014,1/9/2019,TrackT31AdultsMale3000 Meters,Track3000 MetersT31,Track3000 MetersT31AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T31,Adults,Female,CP,1/27/2014,4/8/2017,TrackT31AdultsFemale3000 Meters,Track3000 MetersT31,Track3000 MetersT31AdultsFemale
Track,3000 Meters,12:36.0,13:14.0,,T20,U23,Male,ID,,2/7/2016,TrackT20U23Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20U23Male
Track,3000 Meters,15:12.0,15:58.0,,T20,U23,Female,ID,,2/7/2016,TrackT20U23Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20U23Female
Track,3000 Meters,13:52.0,14:33.0,,T20,U20,Male,ID,,2/7/2016,TrackT20U20Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20U20Male
Track,3000 Meters,16:43.0,17:33.0,,T20,U20,Female,ID,,2/7/2016,TrackT20U20Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20U20Female
Track,3000 Meters,16:23.0,17:12.0,,T20,U17,Male,ID,,11/25/2018,TrackT20U17Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20U17Male
Track,3000 Meters,19:46.0,20:45.0,,T20,U17,Female,ID,,2/7/2016,TrackT20U17Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20U17Female
Track,3000 Meters,17:38.0,18:31.0,,T20,U14,Male,ID,,2/7/2016,TrackT20U14Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20U14Male
Track,3000 Meters,21:17.0,22:21.0,,T20,U14,Female,ID,,2/7/2016,TrackT20U14Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T20,U11,Male,ID,,2/7/2016,TrackT20U11Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T20,U11,Female,ID,,2/7/2016,TrackT20U11Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20U11Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,M60,Male,II,1/27/2014,4/8/2017,TrackT20M60Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20M60Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,M60,Female,II,1/27/2014,4/8/2017,TrackT20M60Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20M60Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,M50,Male,II,1/27/2014,4/8/2017,TrackT20M50Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20M50Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,M50,Female,II,1/27/2014,4/8/2017,TrackT20M50Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20M50Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,M35,Male,II,1/27/2014,4/8/2017,TrackT20M35Male3000 Meters,Track3000 MetersT20,Track3000 MetersT20M35Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,M35,Female,II,1/27/2014,4/8/2017,TrackT20M35Female3000 Meters,Track3000 MetersT20,Track3000 MetersT20M35Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,Adults,Male,II,1/27/2014,4/8/2017,TrackT20AdultsMale3000 Meters,Track3000 MetersT20,Track3000 MetersT20AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T20,Adults,Female,II,1/27/2014,4/8/2017,TrackT20AdultsFemale3000 Meters,Track3000 MetersT20,Track3000 MetersT20AdultsFemale
Track,3000 Meters,12:36.0,13:14.0,,T13,U23,Male,BA,,2/7/2016,TrackT13U23Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13U23Male
Track,3000 Meters,15:12.0,15:58.0,,T13,U23,Female,BA,,2/7/2016,TrackT13U23Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13U23Female
Track,3000 Meters,13:52.0,14:33.0,,T13,U20,Male,BA,,2/7/2016,TrackT13U20Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13U20Male
Track,3000 Meters,16:43.0,17:33.0,,T13,U20,Female,BA,,2/7/2016,TrackT13U20Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13U20Female
Track,3000 Meters,16:23.0,17:12.0,,T13,U17,Male,BA,,11/25/2018,TrackT13U17Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13U17Male
Track,3000 Meters,19:46.0,20:45.0,,T13,U17,Female,BA,,2/7/2016,TrackT13U17Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13U17Female
Track,3000 Meters,17:38.0,18:31.0,,T13,U14,Male,BA,,2/7/2016,TrackT13U14Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13U14Male
Track,3000 Meters,21:17.0,22:21.0,,T13,U14,Female,BA,,2/7/2016,TrackT13U14Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T13,U11,Male,BA,,2/7/2016,TrackT13U11Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T13,U11,Female,BA,,2/7/2016,TrackT13U11Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13U11Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,M60,Male,BA,1/27/2014,4/8/2017,TrackT13M60Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13M60Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,M60,Female,BA,1/27/2014,4/8/2017,TrackT13M60Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13M60Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,M50,Male,BA,1/27/2014,4/8/2017,TrackT13M50Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13M50Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,M50,Female,BA,1/27/2014,4/8/2017,TrackT13M50Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13M50Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,M35,Male,BA,1/27/2014,4/8/2017,TrackT13M35Male3000 Meters,Track3000 MetersT13,Track3000 MetersT13M35Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,M35,Female,BA,1/27/2014,4/8/2017,TrackT13M35Female3000 Meters,Track3000 MetersT13,Track3000 MetersT13M35Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,Adults,Male,BA,1/27/2014,4/8/2017,TrackT13AdultsMale3000 Meters,Track3000 MetersT13,Track3000 MetersT13AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T13,Adults,Female,BA,1/27/2014,4/8/2017,TrackT13AdultsFemale3000 Meters,Track3000 MetersT13,Track3000 MetersT13AdultsFemale
Track,3000 Meters,12:36.0,13:14.0,,T12,U23,Male,BA,,2/7/2016,TrackT12U23Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12U23Male
Track,3000 Meters,15:12.0,15:58.0,,T12,U23,Female,BA,,2/7/2016,TrackT12U23Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12U23Female
Track,3000 Meters,13:52.0,14:33.0,,T12,U20,Male,BA,,2/7/2016,TrackT12U20Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12U20Male
Track,3000 Meters,16:43.0,17:33.0,,T12,U20,Female,BA,,2/7/2016,TrackT12U20Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12U20Female
Track,3000 Meters,16:23.0,17:12.0,,T12,U17,Male,BA,,11/25/2018,TrackT12U17Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12U17Male
Track,3000 Meters,19:46.0,20:45.0,,T12,U17,Female,BA,,2/7/2016,TrackT12U17Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12U17Female
Track,3000 Meters,17:38.0,18:31.0,,T12,U14,Male,BA,,2/7/2016,TrackT12U14Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12U14Male
Track,3000 Meters,21:17.0,22:21.0,,T12,U14,Female,BA,,2/7/2016,TrackT12U14Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T12,U11,Male,BA,,2/7/2016,TrackT12U11Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T12,U11,Female,BA,,2/7/2016,TrackT12U11Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12U11Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,M60,Male,BA,1/27/2014,4/8/2017,TrackT12M60Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12M60Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,M60,Female,BA,1/27/2014,4/8/2017,TrackT12M60Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12M60Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,M50,Male,BA,1/27/2014,4/8/2017,TrackT12M50Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12M50Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,M50,Female,BA,1/27/2014,4/8/2017,TrackT12M50Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12M50Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,M35,Male,BA,1/27/2014,4/8/2017,TrackT12M35Male3000 Meters,Track3000 MetersT12,Track3000 MetersT12M35Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,M35,Female,BA,1/27/2014,4/8/2017,TrackT12M35Female3000 Meters,Track3000 MetersT12,Track3000 MetersT12M35Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,Adults,Male,BA,1/27/2014,4/8/2017,TrackT12AdultsMale3000 Meters,Track3000 MetersT12,Track3000 MetersT12AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T12,Adults,Female,BA,1/27/2014,4/8/2017,TrackT12AdultsFemale3000 Meters,Track3000 MetersT12,Track3000 MetersT12AdultsFemale
Track,3000 Meters,13:17.0,13:57.0,,T11,U23,Male,BA,,2/7/2016,TrackT11U23Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11U23Male
Track,3000 Meters,16:01.0,16:49.0,,T11,U23,Female,BA,,2/7/2016,TrackT11U23Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11U23Female
Track,3000 Meters,14:36.0,15:20.0,,T11,U20,Male,BA,,2/7/2016,TrackT11U20Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11U20Male
Track,3000 Meters,17:37.0,18:30.0,,T11,U20,Female,BA,,2/7/2016,TrackT11U20Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11U20Female
Track,3000 Meters,17:16.0,18:08.0,,T11,U17,Male,BA,,11/25/2018,TrackT11U17Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11U17Male
Track,3000 Meters,20:49.0,21:51.0,,T11,U17,Female,BA,,2/7/2016,TrackT11U17Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11U17Female
Track,3000 Meters,18:36.0,19:31.0,,T11,U14,Male,BA,,2/7/2016,TrackT11U14Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11U14Male
Track,3000 Meters,22:25.0,23:32.0,,T11,U14,Female,BA,,2/7/2016,TrackT11U14Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11U14Female
Track,3000 Meters,00:00.0,00:00.0,No Race,T11,U11,Male,BA,,2/7/2016,TrackT11U11Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11U11Male
Track,3000 Meters,00:00.0,00:00.0,No Race,T11,U11,Female,BA,,2/7/2016,TrackT11U11Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11U11Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,M60,Male,BA,1/27/2014,4/8/2017,TrackT11M60Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11M60Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,M60,Female,BA,1/27/2014,4/8/2017,TrackT11M60Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11M60Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,M50,Male,BA,1/27/2014,4/8/2017,TrackT11M50Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11M50Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,M50,Female,BA,1/27/2014,4/8/2017,TrackT11M50Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11M50Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,M35,Male,BA,1/27/2014,4/8/2017,TrackT11M35Male3000 Meters,Track3000 MetersT11,Track3000 MetersT11M35Male
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,M35,Female,BA,1/27/2014,4/8/2017,TrackT11M35Female3000 Meters,Track3000 MetersT11,Track3000 MetersT11M35Female
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,Adults,Male,BA,1/27/2014,4/8/2017,TrackT11AdultsMale3000 Meters,Track3000 MetersT11,Track3000 MetersT11AdultsMale
Track,3000 Meters,00:00.0,00:00.0,NoSD,T11,Adults,Female,BA,1/27/2014,4/8/2017,TrackT11AdultsFemale3000 Meters,Track3000 MetersT11,Track3000 MetersT11AdultsFemale
Track,200 Meters,00:38.0,00:40.0,,T64,U23,Male,DS,,2/11/2018,TrackT64U23Male200 Meters,Track200 MetersT64,Track200 MetersT64U23Male
Track,200 Meters,00:44.0,00:46.0,,T64,U23,Female,DS,,2/11/2018,TrackT64U23Female200 Meters,Track200 MetersT64,Track200 MetersT64U23Female
Track,200 Meters,00:42.0,00:44.0,,T64,U20,Male,DS,,2/11/2018,TrackT64U20Male200 Meters,Track200 MetersT64,Track200 MetersT64U20Male
Track,200 Meters,00:49.0,00:51.0,,T64,U20,Female,DS,,2/11/2018,TrackT64U20Female200 Meters,Track200 MetersT64,Track200 MetersT64U20Female
Track,200 Meters,00:50.0,00:52.0,,T64,U17,Male,DS,,11/25/2018,TrackT64U17Male200 Meters,Track200 MetersT64,Track200 MetersT64U17Male
Track,200 Meters,00:58.0,01:01.0,,T64,U17,Female,DS,,2/11/2018,TrackT64U17Female200 Meters,Track200 MetersT64,Track200 MetersT64U17Female
Track,200 Meters,00:55.0,00:57.0,,T64,U14,Male,DS,,2/11/2018,TrackT64U14Male200 Meters,Track200 MetersT64,Track200 MetersT64U14Male
